Date;Open;High;Low;Close;Med_21;Med_7;Med_43;Med_put_strong;Med_put_weak;Med_call_strong;Med_call_weak;%K;%D;over_call;over_put;bollinger_up;bollinger_down;bollinger_up_REVERSE;bollinger_down_REVERSE;RSI;RSI_up_REVERSE;RSI_down_REVERSE;SAR_bear;SAR_bull;Movimento;PIP
2023-01-19 18:35:00;1,07986;1,08046;1,07965;1,08042;1,079921429;1,079597143;1,080585814;1;0;0;0;98,0861244;64,62596729;1;0;1,08163041;1,07810259;0;0;54,06900492;0;0;0;0;0;0,056
2023-01-19 18:40:00;1,08044;1,08066;1,07983;1,07994;1,07987;1,079702857;1,080554651;1;0;0;0;68,55895197;74,94940046;0;0;1,081372002;1,078202998;0;0;48,72447362;0;0;0;0;1;-0,048
2023-01-19 18:45:00;1,07996;1,0803;1,07996;1,08029;1,079811429;1,079808571;1,08052814;1;0;0;0;83,84279476;83,49595704;1;0;1,081126066;1,078330934;0;0;52,41779659;0;0;0;0;1;0,035
2023-01-19 18:50:00;1,0803;1,08044;1,08007;1,08038;1,079759524;1,079957143;1,080504419;1;1;0;0;87,77292576;80,05822416;1;0;1,081032797;1,078375203;0;0;53,34833322;0;0;0;0;1;0,009
2023-01-19 18:55:00;1,08038;1,08093;1,0803;1,08089;1,079760476;1,080172857;1,080489535;1;1;0;0;98,4375;90,01774017;1;0;1,080969936;1,078414064;0;0;58,32232188;0;0;0;0;1;0,051
2023-01-19 19:00:00;1,08089;1,08182;1,08085;1,0816;1,079782857;1,080482857;1,080483953;1;1;0;0;92,92604502;93,04549026;1;0;1,081192938;1,078271062;1;0;64,06629592;0;0;0;0;1;0,071
2023-01-19 19:05:00;1,0816;1,08218;1,08151;1,08173;1,079827143;1,08075;1,08049;0;0;1;0;86,99421965;92,78592156;1;0;1,081497555;1,078105445;1;0;65,01697939;0;0;0;0;1;0,013
2023-01-19 19:10:00;1,08172;1,08214;1,08167;1,08211;1,079911429;1,080991429;1,08049907;0;0;1;0;97,91044776;92,61023748;1;0;1,081908447;1,077950553;1;0;67,706495;0;0;0;0;1;0,038
2023-01-19 19:15:00;1,08211;1,08243;1,08207;1,08221;1,080038095;1,081315714;1,080527209;0;0;1;0;93,39339339;92,76602027;1;0;1,08227749;1,07785151;0;0;68,39510326;0;0;0;0;0;0,01
2023-01-19 19:20:00;1,08222;1,08228;1,08156;1,08176;1,080145238;1,081525714;1,080566279;0;0;1;0;79,87987988;90,39457368;0;0;1,082474757;1,077937243;0;0;61,98933509;0;0;0;0;0;-0,045
2023-01-19 19:25:00;1,08176;1,08176;1,0814;1,08171;1,080277619;1,081715714;1,08058907;0;0;1;0;78,37837838;83,88388388;0;0;1,082616618;1,078083382;0;0;61,30232154;0;0;0;0;1;-0,005
2023-01-19 19:30:00;1,0817;1,08232;1,08166;1,08206;1,080431429;1,081882857;1,080615349;0;0;1;0;88,88888889;82,38238238;1;0;1,082823304;1,078147696;0;0;64,28611111;0;0;0;0;0;0,035
2023-01-19 19:35:00;1,08206;1,08206;1,08187;1,08187;1,080551429;1,081921429;1,080636977;0;0;1;0;82,6625387;83,30993532;1;0;1,082924589;1,078343411;0;0;61,51328619;0;0;0;0;0;-0,019
2023-01-19 19:40:00;1,08189;1,08202;1,08145;1,08145;1,080672857;1,081881429;1,080660465;0;0;1;0;64,74820144;78,76654301;0;0;1,082932514;1,078585486;0;0;55,7852584;0;0;0;0;1;-0,042
2023-01-19 19:45:00;1,08144;1,08173;1,0814;1,08148;1,080793333;1,081791429;1,080681628;0;0;1;0;63,46153846;70,29075953;0;0;1,082938721;1,078807279;0;0;56,09971461;0;0;0;0;0;0,003
2023-01-19 19:50:00;1,08149;1,08154;1,08115;1,08117;1,080887143;1,081642857;1,080672558;0;0;1;0;48,98785425;59,06586472;0;0;1,082926222;1,078981778;0;0;51,98538155;0;0;0;0;1;-0,031
2023-01-19 19:55:00;1,08116;1,08162;1,08098;1,08161;1,080985238;1,081621429;1,080669535;0;0;1;0;65,25423729;59,23454333;0;0;1,082905323;1,079229677;0;0;56,82535756;0;0;0;0;1;0,044
2023-01-19 20:00:00;1,0816;1,0822;1,08137;1,08172;1,081098571;1,081622857;1,080661163;0;0;1;0;66,66666667;60,3029194;0;0;1,08286083;1,07950817;0;0;57,96611664;0;0;0;0;1;0,011
2023-01-19 20:05:00;1,0817;1,08183;1,08138;1,08176;1,081211905;1,08158;1,080658837;0;0;1;0;57,59493671;63,17194689;0;0;1,082775655;1,079826345;0;0;58,39658983;0;0;0;0;1;0,004
2023-01-19 20:10:00;1,08176;1,08229;1,08171;1,08228;1,081347619;1,081638571;1,080673488;0;0;1;0;89,65517241;71,30559193;1;0;1,082792249;1,080051751;0;0;63,61351628;0;0;0;0;0;0,052
2023-01-19 20:15:00;1,08228;1,08228;1,08128;1,08197;1,081448095;1,081712857;1,080679535;0;0;1;0;68,27586207;71,8419904;0;0;1,08280493;1,08019407;0;0;58,87381475;0;0;0;0;1;-0,031
2023-01-19 20:20:00;1,08196;1,08228;1,08191;1,08207;1,081526667;1,081797143;1,080711628;0;0;1;0;75,17241379;77,70114943;0;0;1,082707318;1,080504682;0;0;59,91145049;0;0;0;0;1;0,01
2023-01-19 20:25:00;1,08205;1,08224;1,08196;1,08217;1,081632857;1,08194;1,080757674;0;0;1;0;88,80597015;77,418082;1;0;1,08263705;1,08076295;0;0;60,97189666;0;0;0;0;1;0,01
2023-01-19 20:30:00;1,08219;1,08276;1,08219;1,08276;1,081750476;1,082104286;1,08079814;0;0;1;0;100;87,99279465;1;0;1,082648557;1,080989443;1;0;66,58769403;0;0;0;0;1;0,059
2023-01-19 20:35:00;1,08277;1,08327;1,08269;1,08327;1,081888095;1,082325714;1,080838837;0;0;1;0;100;96,26865672;1;0;1,082881445;1,080994555;1;0;70,53453902;0;0;0;0;0;0,051
2023-01-19 20:40:00;1,08326;1,0835;1,08255;1,08262;1,081970476;1,082448571;1,080865581;0;0;1;0;65,07936508;88,35978836;0;0;1,08296522;1,08101278;0;0;60,69403203;0;0;0;0;0;-0,065
2023-01-19 20:45:00;1,08263;1,08277;1,08252;1,08255;1,082015714;1,082487143;1,080904651;0;0;1;0;62,3015873;75,79365079;0;0;1,083029031;1,081030969;0;0;59,72762462;0;0;0;0;1;-0,007
2023-01-19 20:50:00;1,08254;1,08292;1,08252;1,08275;1,082064286;1,082598571;1,080942326;0;0;1;0;70,23809524;65,87301587;0;0;1,083111543;1,081012457;0;0;61,60852461;0;0;0;0;1;0,02
2023-01-19 20:55:00;1,08276;1,08302;1,08266;1,08286;1,0821;1,082711429;1,080990233;0;0;1;0;74,6031746;69,04761905;0;0;1,083201996;1,080987004;0;0;62,64197524;0;0;0;0;0;0,011
2023-01-19 21:00:00;1,08285;1,08292;1,08242;1,08275;1,082125714;1,082794286;1,081046279;0;0;1;0;70,23809524;71,69312169;0;0;1,083276754;1,081011246;0;0;60,87718072;0;0;0;0;0;-0,011
2023-01-19 21:05:00;1,08278;1,08287;1,08223;1,0823;1,082151429;1,082728571;1,081110233;0;0;1;0;45,94594595;63,5957386;0;0;1,083289268;1,081057732;0;0;54,15552882;0;0;0;0;1;-0,045
2023-01-19 21:10:00;1,0823;1,08237;1,08208;1,08236;1,082182381;1,082598571;1,081176512;0;0;1;0;48,64864865;54,94422994;0;0;1,083305908;1,081071092;0;0;54,87101374;0;0;0;0;1;0,006
2023-01-19 21:15:00;1,08241;1,08272;1,08232;1,08271;1,082213333;1,082611429;1,081264419;0;0;1;0;64,41441441;53,003003;0;0;1,083360576;1,081100424;0;0;58,90051565;0;0;0;0;0;0,035
2023-01-19 21:20:00;1,08272;1,08282;1,08245;1,08266;1,082250952;1,082627143;1,081353488;0;0;1;0;62,16216216;58,40840841;0;0;1,083373704;1,081208296;0;0;58,10238065;0;0;0;0;1;-0,005
2023-01-19 21:25:00;1,08266;1,08284;1,08254;1,08272;1,082311429;1,082622857;1,08143186;0;0;1;0;50,94339623;59,17332427;0;0;1,083380785;1,081325215;0;0;58,82344365;0;0;0;0;1;0,006
2023-01-19 21:30:00;1,08273;1,08303;1,08273;1,08291;1,082379524;1,08263;1,081525116;0;0;1;0;61,68831169;58,26462336;0;0;1,083331716;1,081548284;0;0;61,10615889;0;0;0;0;1;0,019
2023-01-19 21:35:00;1,08294;1,08322;1,08284;1,0832;1,08247619;1,082694286;1,081623953;0;0;1;0;78,87323944;63,83498245;0;0;1,0833827;1,0816563;0;0;64,35432094;0;0;0;0;1;0,029
2023-01-19 21:40:00;1,08319;1,08348;1,08306;1,0833;1,082556667;1,082837143;1,081719302;0;0;1;0;85,91549296;75,49234803;1;0;1,083442607;1,081754393;0;0;65,42654684;0;0;0;0;1;0,01
2023-01-19 21:45:00;1,08329;1,08356;1,08321;1,08333;1,082633333;1,082975714;1,081807209;0;0;1;0;84,45945946;83,08273062;1;0;1,083483972;1,081870028;0;0;65,7593044;0;0;0;0;0;0,003
2023-01-19 21:50:00;1,08333;1,08333;1,08299;1,08308;1,08269619;1,083028571;1,081894186;0;0;1;0;67,56756757;79,31417333;0;0;1,083520416;1,081913584;0;0;60,53093813;0;0;0;0;0;-0,025
2023-01-19 21:55:00;1,08307;1,08336;1,08299;1,08304;1,082732381;1,083082857;1,081979302;0;0;1;0;64,86486486;72,2972973;0;0;1,083503927;1,082037073;0;0;59,71288499;0;0;0;0;1;-0,004
2023-01-19 22:00:00;1,08303;1,08329;1,08292;1,08311;1,082786667;1,083138571;1,082064884;0;0;1;0;69,59459459;67,34234234;0;0;1,083491447;1,082153553;0;0;60,71350712;0;0;0;0;1;0,007
2023-01-19 22:05:00;1,08312;1,08343;1,08312;1,08336;1,082848095;1,083202857;1,082146279;0;0;1;0;86,48648649;73,64864865;1;0;1,083517431;1,082246569;0;0;64,13921537;0;0;0;0;1;0,025
2023-01-19 22:10:00;1,08338;1,08363;1,08303;1,08361;1,082916667;1,083261429;1,082220465;0;0;1;0;98,70967742;84,93025283;1;0;1,083634859;1,082214141;0;0;67,21766259;0;0;0;0;1;0,025
2023-01-19 22:15:00;1,08362;1,0839;1,08349;1,08374;1,082963333;1,083324286;1,082308837;0;0;1;0;91,20879121;92,13498504;1;0;1,083733597;1,082162403;1;0;68,72131824;0;0;0;0;0;0,013
2023-01-19 22:20:00;1,08373;1,08398;1,08364;1,08369;1,082983333;1,083375714;1,082387907;0;0;1;0;82,53012048;90,81619637;1;0;1,083837185;1,082165815;0;0;67,44005685;0;0;0;0;0;-0,005
2023-01-19 22:25:00;1,08373;1,08375;1,08348;1,08352;1,08302619;1,083438571;1,08246093;0;0;1;0;69,93464052;81,2245174;0;0;1,083887942;1,082212058;0;0;63,13034698;0;0;0;0;0;-0,017
2023-01-19 22:30:00;1,08355;1,08355;1,08316;1,08323;1,083058571;1,083465714;1,082515349;0;0;1;0;47,91666667;66,79380922;0;0;1,083903214;1,082244786;0;0;56,49759404;0;0;0;0;1;-0,029
2023-01-19 22:35:00;1,08324;1,08346;1,08306;1,0833;1,083084762;1,083492857;1,082554884;0;0;1;0;45,6;54,48376906;0;0;1,083924655;1,082267345;0;0;57,65411001;0;0;0;0;0;0,007
2023-01-19 22:40:00;1,0833;1,08337;1,0831;1,0831;1,08309619;1,083455714;1,082586744;0;0;1;0;22,80701754;38,7745614;0;0;1,083926015;1,082300985;0;0;53,29459514;0;0;0;0;1;-0,02
2023-01-19 22:45:00;1,08309;1,0834;1,08301;1,08335;1,083124762;1,083418571;1,082615581;0;0;1;0;40,56603774;36,32435176;0;0;1,083887822;1,082444178;0;0;57,60949912;0;0;0;0;1;0,025
2023-01-19 22:50:00;1,08334;1,08341;1,08314;1,08337;1,083175714;1,083365714;1,082642558;0;0;1;0;42,45283019;35,27529516;0;0;1,083834792;1,082598208;0;0;57,94423648;0;0;0;0;0;0,002
2023-01-19 22:55:00;1,08335;1,08349;1,08276;1,08289;1,083200952;1,083251429;1,082668837;0;0;1;0;10,6557377;31,22486854;0;1;1,083817427;1,082633573;0;0;48,12266025;0;0;0;0;1;-0,048
2023-01-19 23:00:00;1,0829;1,08345;1,08284;1,08312;1,083220476;1,083194286;1,082701628;0;0;1;1;29,50819672;27,53892154;0;0;1,083780637;1,082716363;0;0;52,2952338;0;0;0;0;0;0,023
2023-01-19 23:05:00;1,08314;1,08314;1,08301;1,08309;1,083240952;1,083174286;1,082725581;0;0;1;1;27,04918033;22,40437158;0;0;1,083744718;1,082789282;0;0;51,71099912;0;0;0;0;0;-0,003
2023-01-19 23:10:00;1,08309;1,0831;1,08284;1,0829;1,083249524;1,083117143;1,082749535;0;0;1;1;11,47540984;22,67759563;0;1;1,08374581;1,08278719;0;0;48,04971783;0;0;0;0;1;-0,019
2023-01-19 23:15:00;1,08289;1,08295;1,08279;1,08293;1,083250476;1,083092857;1,082783953;0;0;1;1;13,93442623;17,4863388;0;1;1,083754874;1,082751126;0;0;48,6677243;0;0;0;0;1;0,003
2023-01-19 23:20:00;1,08293;1,08325;1,08293;1,0832;1,083250476;1,083071429;1,082823953;0;0;1;1;36,06557377;20,49180328;0;0;1,083749895;1,082746105;0;0;53,97450097;0;0;0;0;0;0,027
2023-01-19 23:25:00;1,08321;1,08327;1,08295;1,08315;1,083243333;1,08304;1,08287;0;0;1;1;31,96721311;27,32240437;0;0;1,08374116;1,08273684;0;0;52,88417354;0;0;0;0;0;-0,005
2023-01-19 23:30:00;1,08314;1,08314;1,08298;1,0831;1,083232381;1,08307;1,082904651;0;0;1;1;34,34343434;34,12540708;0;0;1,083740904;1,082739096;0;0;51,75818994;0;0;0;0;0;-0,005
2023-01-19 23:35:00;1,0831;1,0831;1,08297;1,08299;1,083228095;1,083051429;1,082934186;0;0;1;1;29,11392405;31,8081905;0;0;1,083743085;1,082731915;0;0;49,27265609;0;0;0;0;1;-0,011
2023-01-19 23:45:00;1,08306;1,08309;1,08299;1,08305;1,083225714;1,083067143;1,082982093;0;0;1;1;39,7260274;36,18865962;0;0;1,083731246;1,082706754;0;0;50,66435304;0;0;0;0;0;0
2023-01-19 23:50:00;1,08306;1,08312;1,08302;1,08304;1,083210476;1,083082857;1,083006977;0;0;1;1;38,35616438;39,26940639;0;0;1,083673755;1,082707245;0;0;50,39709782;0;0;0;0;1;-0,001
2023-01-19 23:55:00;1,08303;1,08319;1,08295;1,08308;1,083185238;1,083065714;1,083030465;0;0;1;1;43,83561644;40,63926941;0;0;1,08356732;1,08274768;0;0;51,49918862;0;0;0;0;0;0,004
2023-01-20 00:10:00;1,08299;1,08299;1,08299;1,08299;1,083090952;1,083027143;1,083048372;0;0;1;0;54,83870968;45,93830005;0;0;1,083356872;1,082811128;0;0;48,86828701;0;0;0;0;1;0
2023-01-20 00:15:00;1,08299;1,08318;1,08299;1,08318;1,083088571;1,083045714;1,083061395;0;0;1;0;85,48387097;60,94086022;1;0;1,083335731;1,082820269;0;0;54,93814374;0;0;0;0;0;0,019
2023-01-20 00:20:00;1,08318;1,08319;1,08307;1,08309;1,083078571;1,083051429;1,083073953;1;0;0;0;70,96774194;70,43010753;0;0;1,08333509;1,08281991;0;0;51,80123555;0;0;0;0;1;-0,009
2023-01-20 00:25:00;1,08311;1,08313;1,08309;1,0831;1,083078571;1,08306;1,083082093;1;0;0;0;72,58064516;76,34408602;0;0;1,083288983;1,082841017;0;0;52,1283116;0;0;0;0;0;0,001
2023-01-20 00:30:00;1,08309;1,0831;1,08299;1,08299;1,083061429;1,083047143;1,083085116;1;0;0;0;54,83870968;66,12903226;0;0;1,083219921;1,082872079;0;0;48,24962945;0;0;0;0;1;-0,011
2023-01-20 00:35:00;1,08299;1,08326;1,08299;1,0832;1,083053333;1,083077143;1,083095581;1;1;0;0;90,16393443;72,52776309;1;0;1,083232106;1,082890894;0;0;55,11580998;0;0;0;0;0;0,021
2023-01-20 00:40:00;1,08322;1,08336;1,08317;1,08317;1,083066667;1,083102857;1,083115814;1;1;0;0;73,23943662;72,74736024;0;0;1,083239607;1,082888393;0;0;54,01328363;0;0;0;0;0;-0,003
2023-01-20 00:45:00;1,08318;1,08322;1,08304;1,08305;1,083063333;1,083111429;1,08313186;1;1;0;0;56,33802817;73,24713307;0;0;1,083237271;1,082886729;0;0;49,72819187;0;0;0;0;1;-0,012
2023-01-20 00:50:00;1,08306;1,08311;1,08305;1,08309;1,083063333;1,083098571;1,083140698;1;1;0;0;61,97183099;63,84976526;0;0;1,083229551;1,082913449;0;0;51,12023311;0;0;0;0;0;0,004
2023-01-20 00:55:00;1,08309;1,08309;1,08277;1,08299;1,083067619;1,083084286;1,083148372;1;1;0;0;47,88732394;55,39906103;0;0;1,083223246;1,082925754;0;0;47,57358449;0;0;0;0;1;-0,01
2023-01-20 01:05:00;1,08316;1,08321;1,08312;1,08317;1,083077619;1,08312;1,083164884;1;1;0;0;73,23943662;64,78873239;0;0;1,083220453;1,082927547;0;0;53,78846673;0;0;0;0;1;0
2023-01-20 01:10:00;1,08318;1,08325;1,08311;1,08323;1,083081429;1,083124286;1,083165581;1;1;0;0;79,03225806;75,1703771;0;0;1,083242523;1,082918477;0;0;55,81344779;0;0;0;0;1;0,006
2023-01-20 01:15:00;1,08324;1,08369;1,08322;1,08354;1,083102381;1,083177143;1,083171163;1;1;0;0;84,21052632;78,827407;1;0;1,083364503;1,082851497;1;0;64,47506532;0;0;0;0;1;0,031
2023-01-20 01:25:00;1,08357;1,0836;1,08355;1,08358;1,083155714;1,083322857;1,083188605;0;0;1;0;88,42105263;87,01754386;1;0;1,083543562;1,082778438;1;0;65,41707125;0;0;0;0;1;0
2023-01-20 01:30:00;1,08357;1,08367;1,08349;1,08366;1,083184762;1,083418571;1,083203023;0;0;1;0;96,84210526;91,22807018;1;0;1,083629774;1,082754226;1;0;67,42089214;0;0;0;0;0;0,008
2023-01-20 01:35:00;1,08365;1,08369;1,08359;1,08361;1,083211905;1,083481429;1,083214651;0;0;1;0;91,57894737;92,28070175;1;0;1,083690552;1,082746448;0;0;64,89019088;0;0;0;0;1;-0,005
2023-01-20 01:40:00;1,08361;1,08363;1,0836;1,08363;1,083238095;1,083547143;1,08322093;0;0;1;0;93,68421053;94,03508772;1;0;1,083743631;1,082757369;0;0;65,44885845;0;0;0;0;0;0,002
2023-01-20 01:45:00;1,08364;1,08364;1,08359;1,0836;1,083267143;1,0836;1,083220698;0;0;1;0;90,52631579;91,92982456;1;0;1,08378169;1,08278031;0;0;63,80871831;0;0;0;0;0;-0,003
2023-01-20 01:50:00;1,08359;1,08359;1,0834;1,08342;1,083287619;1,083582857;1,083213256;0;0;1;0;71,57894737;85,26315789;0;0;1,083787252;1,082817748;0;0;54,91636696;0;0;0;0;0;-0,018
2023-01-20 01:55:00;1,08342;1,08348;1,08333;1,08333;1,08330381;1,083547143;1,083204884;0;0;1;0;62,10526316;74,73684211;0;0;1,083791401;1,082828599;0;0;51,08310444;0;0;0;0;0;-0,009
2023-01-20 02:05:00;1,08332;1,08349;1,08331;1,08331;1,083320476;1,083458571;1,08320186;0;0;1;0;60;60,70175439;0;0;1,083790115;1,082872885;0;0;50,2437964;0;0;0;0;1;0
2023-01-20 02:10:00;1,0833;1,08393;1,08323;1,08385;1,08335619;1,083492857;1,083214651;0;0;1;0;90,24390244;70,08130081;1;0;1,083858843;1,082890157;0;0;67,14656931;0;0;0;0;1;0,054
2023-01-20 02:20:00;1,08388;1,08401;1,08386;1,08387;1,08343;1,083565714;1,083244651;0;0;1;0;83,52941176;86,07258622;1;0;1,083993449;1,082892551;0;0;67,58577433;0;0;0;0;0;0
2023-01-20 02:25:00;1,08388;1,08396;1,08373;1,0838;1,08346;1,08362;1,083254651;0;0;1;0;75,29411765;81,08932462;0;0;1,084020304;1,082940696;0;0;64,10697589;0;0;0;0;0;-0,007
2023-01-20 02:30:00;1,0838;1,08389;1,0835;1,0835;1,083481429;1,083644286;1,083268837;0;0;1;0;40;66,2745098;0;0;1,084008539;1,082993461;0;0;51,80090948;0;0;0;0;1;-0,03
2023-01-20 02:35:00;1,0835;1,08367;1,08347;1,08353;1,083502381;1,083675714;1,083278372;0;0;1;0;43,52941176;52,94117647;0;0;1,083974912;1,083081088;0;0;52,77713681;0;0;0;0;0;0,003
2023-01-20 02:40:00;1,08355;1,08356;1,08327;1,08339;1,083521429;1,083687143;1,083285349;0;0;1;0;27,05882353;36,8627451;0;0;1,08395882;1,08311918;0;0;47,90128245;0;0;0;0;0;-0,014
2023-01-20 02:45:00;1,08337;1,08341;1,08306;1,08311;1,083518571;1,083581429;1,083290233;0;0;1;0;5,263157895;25,28379773;0;1;1,083967614;1,083104386;0;0;39,95153934;0;0;0;0;0;-0,028
2023-01-20 02:50:00;1,08311;1,08311;1,08285;1,08297;1,083509048;1,083452857;1,083291163;0;0;1;1;10,34482759;14,22226967;0;1;1,084006021;1,083039979;0;1;36,67420083;0;0;0;0;1;-0,014
2023-01-20 02:55:00;1,08296;1,08313;1,08288;1,08312;1,08350381;1,083345714;1,083289302;0;0;1;1;23,27586207;12,96128252;0;0;1,084017348;1,082986652;0;0;42,14990258;0;0;0;0;0;0,015
2023-01-20 03:00:00;1,08313;1,08327;1,08294;1,08294;1,083475238;1,083222857;1,083284419;0;0;1;0;7,75862069;13,79310345;0;1;1,084041388;1,082898612;0;0;37,91330969;0;0;0;0;0;-0,018
2023-01-20 03:05:00;1,08294;1,08299;1,08279;1,0828;1,083438095;1,083122857;1,083277442;0;0;1;0;0,819672131;10,61805163;0;1;1,084072902;1,082789098;0;0;34,9692495;0;0;0;0;1;-0,014
2023-01-20 03:10:00;1,08279;1,08302;1,08279;1,08292;1,083406667;1,083035714;1,083275814;0;0;1;0;10,6557377;6,411343509;0;1;1,084064974;1,082723026;0;0;39,31882488;0;0;0;0;1;0,012
2023-01-20 03:15:00;1,08296;1,08309;1,08287;1,08303;1,083376667;1,082984286;1,083275349;0;0;1;0;19,67213115;10,38251366;0;1;1,084046716;1,082683284;0;0;43,07728401;0;0;0;0;1;0,011
2023-01-20 03:20:00;1,08304;1,08364;1,08298;1,08364;1,083378095;1,08306;1,08328907;0;0;1;0;69,67213115;33,33333333;0;0;1,084048049;1,082682951;0;0;58,44736748;0;0;0;0;1;0,061
2023-01-20 03:25:00;1,08365;1,0844;1,08364;1,08439;1,083414286;1,083262857;1,083320465;0;0;1;0;99,37888199;62,90771476;1;0;1,084222738;1,082587262;1;0;69,39089538;0;0;0;0;0;0,075
2023-01-20 03:30:00;1,08438;1,08438;1,08375;1,08375;1,083421429;1,083352857;1,083336047;0;0;1;1;59,62732919;76,22611411;0;0;1,084253701;1,082589299;0;0;55,86911213;0;0;0;0;1;-0,064
2023-01-20 03:35:00;1,08375;1,08392;1,08355;1,08377;1,083438095;1,083471429;1,083354186;0;0;1;0;60,86956522;73,29192547;0;0;1,084288679;1,082598321;0;0;56,15663347;0;0;0;0;1;0,002
2023-01-20 03:40:00;1,08379;1,08402;1,08379;1,08397;1,083468571;1,083638571;1,083376977;0;0;1;0;73,29192547;64,59627329;0;0;1,08435077;1,08260223;0;0;59,03115655;0;0;0;0;0;0,02
2023-01-20 03:45:00;1,08399;1,084;1,08361;1,08363;1,08348381;1,08374;1,08339186;0;0;1;0;52,17391304;62,11180124;0;0;1,084365652;1,082619348;0;0;52,70490384;0;0;0;0;0;-0,034
2023-01-20 03:50:00;1,08363;1,08367;1,08333;1,08353;1,083494286;1,083811429;1,0834;0;0;1;0;45,96273292;57,14285714;0;0;1,08433365;1,08261935;0;0;50,9745905;0;0;0;0;1;-0,01
2023-01-20 03:55:00;1,08353;1,08364;1,08341;1,0836;1,083482381;1,083805714;1,08341186;0;0;1;0;50,31055901;49,48240166;0;0;1,084302376;1,082623624;0;0;52,1586137;0;0;0;0;0;0,007
2023-01-20 04:00:00;1,08361;1,08364;1,08333;1,08333;1,083456667;1,083654286;1,083417209;0;0;1;0;33,54037267;43,27122153;0;0;1,084254738;1,082617262;0;0;47,40311299;0;0;0;0;1;-0,027
2023-01-20 04:05:00;1,08333;1,08354;1,08312;1,08354;1,083440952;1,083624286;1,08343;0;0;1;0;46,58385093;43,47826087;0;0;1,084225499;1,082620501;0;0;51,13483907;0;0;0;0;1;0,021
2023-01-20 04:10:00;1,08354;1,08384;1,08347;1,08369;1,083435714;1,083612857;1,083441395;0;0;1;0;55,90062112;45,34161491;0;0;1,084243292;1,082621708;0;0;53,6637153;0;0;0;0;1;0,015
2023-01-20 04:15:00;1,08369;1,08423;1,08367;1,08423;1,083470476;1,08365;1,083466047;0;0;1;0;89,44099379;63,97515528;1;0;1,084353006;1,082581994;0;0;61,40698123;0;0;0;0;0;0,054
2023-01-20 04:20:00;1,08426;1,08426;1,08403;1,08403;1,083494286;1,083707143;1,083488837;0;0;1;0;75,81699346;73,71953612;0;0;1,084418824;1,082580176;0;0;57,56974786;0;0;0;0;1;-0,02
2023-01-20 04:25:00;1,08404;1,08437;1,08404;1,08436;1,083540476;1,083825714;1,083518372;0;0;1;0;97,18309859;87,48036195;1;0;1,084538041;1,082585959;0;0;61,81023788;0;0;0;0;0;0,033
2023-01-20 04:30:00;1,08436;1,08438;1,08392;1,08406;1,083585714;1,083891429;1,083543256;0;0;1;0;73,4375;82,14586402;0;0;1,084574926;1,082658074;0;0;56,30149666;0;0;0;0;0;-0,03
2023-01-20 04:35:00;1,08407;1,08408;1,08378;1,08389;1,083629524;1,083971429;1,08356;0;0;1;0;61,11111111;77,24390323;0;0;1,08459105;1,08271895;0;0;53,39731534;0;0;0;0;0;-0,017
2023-01-20 04:40:00;1,0839;1,08397;1,08373;1,08377;1,083660476;1,084004286;1,083573953;0;0;1;0;51,58730159;62,04530423;0;0;1,084570626;1,082822374;0;0;51,38249652;0;0;0;0;1;-0,012
2023-01-20 04:45:00;1,08376;1,08397;1,08376;1,08394;1,083708095;1,08404;1,083590465;0;0;1;0;65,07936508;59,25925926;0;0;1,084524017;1,082982983;0;0;54,02888716;0;0;0;0;0;0,017
2023-01-20 04:50:00;1,08393;1,08404;1,08378;1,08391;1,083760952;1,083994286;1,08359907;0;0;1;0;62,6984127;59,78835979;0;0;1,08446804;1,08313796;0;0;53,47569659;0;0;0;0;0;-0,003
2023-01-20 04:55:00;1,08391;1,08394;1,08361;1,08361;1,08379381;1,083934286;1,083599767;0;0;1;0;38,88888889;55,55555556;0;0;1,084398377;1,083265623;0;0;48,16485131;0;0;0;0;1;-0,03
2023-01-20 05:00:00;1,08362;1,08369;1,08348;1,08367;1,083824286;1,083835714;1,08360186;0;0;1;0;43,65079365;48,41269841;0;0;1,084397892;1,083269108;0;0;49,25041271;0;0;0;0;0;0,006
2023-01-20 05:05:00;1,08367;1,08383;1,08359;1,08359;1,083821905;1,083768571;1,083600233;0;0;1;1;37,3015873;39,94708995;0;0;1,084302504;1,083284496;0;0;47,81262087;0;0;0;0;1;-0,008
2023-01-20 05:10:00;1,08364;1,08378;1,08363;1,08365;1,083786667;1,083734286;1,083601163;0;0;1;1;42,06349206;41,00529101;0;0;1,084301254;1,083275746;0;0;49,01481901;0;0;0;0;0;0,006
2023-01-20 05:15:00;1,08366;1,08371;1,08351;1,08352;1,083775714;1,083698571;1,083598605;0;0;1;1;5,494505495;28,28652829;0;1;1,084302654;1,083249346;0;0;46,51460771;0;0;0;0;0;-0,013
2023-01-20 05:20:00;1,08353;1,08353;1,08331;1,08346;1,083760952;1,08363;1,083595349;0;0;1;1;14,01869159;20,52556305;0;1;1,0842869;1,0832141;0;0;45,36444962;0;0;0;0;0;-0,006
2023-01-20 05:25:00;1,08348;1,08359;1,08328;1,08332;1,08373;1,083545714;1,083593023;0;0;1;0;3,636363636;7,71652024;0;1;1,084303044;1,083166956;0;0;42,71066325;0;0;0;0;1;-0,014
